date,co2,humidity,light,pir,temperature
2013-08-26 19:00:39,659.0,53.32,59.0,30.0,24.48
2013-08-26 19:00:44,659.0,53.32,60.0,30.0,24.5
2013-08-26 19:00:49,655.0,53.35,60.0,30.0,24.49
2013-08-26 19:00:54,668.0,53.32,60.0,30.0,24.49
2013-08-26 19:01:04,668.0,53.32,59.0,30.0,24.47
2013-08-26 19:01:09,675.0,53.35,61.0,30.0,24.49
2013-08-26 19:01:14,678.0,53.35,58.0,30.0,24.49
2013-08-26 19:01:24,678.0,53.38,59.0,30.0,24.48
2013-08-26 19:01:29,686.0,53.35,59.0,30.0,24.49
2013-08-26 19:01:39,678.0,53.38,52.0,30.0,24.5
2013-08-26 19:02:04,675.0,53.41,57.0,30.0,24.5
2013-08-26 19:02:34,695.0,53.51,57.0,30.0,24.54
2013-08-26 19:02:59,716.0,53.51,59.0,30.0,24.53
2013-08-26 19:03:14,718.0,53.54,59.0,30.0,24.54
2013-08-26 19:03:24,718.0,53.51,59.0,30.0,24.54
2013-08-26 19:03:29,728.0,53.54,58.0,30.0,24.55
2013-08-26 19:03:34,736.0,53.51,59.0,30.0,24.55
2013-08-26 19:03:39,723.0,53.51,57.0,30.0,24.55
2013-08-26 19:03:54,711.0,53.51,57.0,30.0,24.57
2013-08-26 19:04:04,718.0,53.51,41.0,30.0,24.57
2013-08-26 19:04:14,712.0,53.54,4.0,29.0,24.58
2013-08-26 19:04:24,716.0,53.57,4.0,28.0,24.57
2013-08-26 19:04:34,710.0,53.57,3.0,27.0,24.58
2013-08-26 19:04:44,716.0,53.54,5.0,26.0,24.58
2013-08-26 19:04:54,710.0,53.51,5.0,25.0,24.57
2013-08-26 19:05:04,708.0,53.51,5.0,24.0,24.58
2013-08-26 19:05:14,695.0,53.51,3.0,23.0,24.58
2013-08-26 19:05:24,695.0,53.51,4.0,22.0,24.59
2013-08-26 19:05:34,704.0,53.47,5.0,21.0,24.59
2013-08-26 19:05:44,710.0,53.47,4.0,20.0,24.6
2013-08-26 19:05:54,703.0,53.47,3.0,19.0,24.59
2013-08-26 19:06:04,704.0,53.47,3.0,18.0,24.6
2013-08-26 19:06:14,686.0,53.47,5.0,17.0,24.59
2013-08-26 19:06:24,697.0,53.44,3.0,16.0,24.6
2013-08-26 19:06:34,689.0,53.41,4.0,15.0,24.61
2013-08-26 19:06:44,686.0,53.38,4.0,14.0,24.61
2013-08-26 19:06:54,678.0,53.41,4.0,13.0,24.61
2013-08-26 19:07:04,676.0,53.38,4.0,12.0,24.6
2013-08-26 19:07:14,669.0,53.38,2.0,11.0,24.6
2013-08-26 19:07:24,678.0,53.38,4.0,10.0,24.6
2013-08-26 19:07:34,663.0,53.38,5.0,9.0,24.62
2013-08-26 19:07:44,669.0,53.35,5.0,8.0,24.6
2013-08-26 19:08:04,696.0,53.35,4.0,6.0,24.61
2013-08-26 19:08:14,689.0,53.35,5.0,5.0,24.61
2013-08-26 19:08:24,689.0,53.32,4.0,4.0,24.6
2013-08-26 19:08:44,663.0,53.35,3.0,2.0,24.6
2013-08-26 19:08:54,662.0,53.35,4.0,1.0,24.6
2013-08-26 19:09:14,689.0,53.32,4.0,0.0,24.61
2013-08-26 19:09:24,671.0,53.32,4.0,0.0,24.61
2013-08-26 19:09:34,668.0,53.32,4.0,0.0,24.62
2013-08-26 19:09:44,656.0,53.32,3.0,0.0,24.61
2013-08-26 19:09:54,653.0,53.28,4.0,0.0,24.6
2013-08-26 19:10:04,665.0,53.28,3.0,0.0,24.6
2013-08-26 19:10:34,672.0,53.25,4.0,0.0,24.62
2013-08-26 19:10:54,653.0,53.25,4.0,0.0,24.6
2013-08-26 19:11:04,664.0,53.25,3.0,0.0,24.61
2013-08-26 19:11:24,649.0,53.22,4.0,0.0,24.6
2013-08-26 19:11:44,659.0,53.22,4.0,0.0,24.6
2013-08-26 19:12:14,646.0,53.22,4.0,0.0,24.6
2013-08-26 19:12:54,649.0,53.19,4.0,0.0,24.59
2013-08-26 19:13:24,643.0,53.19,4.0,0.0,24.58
2013-08-26 19:13:34,643.0,53.16,4.0,0.0,24.58
2013-08-26 19:18:04,625.0,53.13,6.0,0.0,24.55
2013-08-26 19:19:34,617.0,53.06,4.0,0.0,24.54
2013-08-26 19:22:14,614.0,53.06,5.0,0.0,24.51
2013-08-26 19:33:06,563.0,52.97,4.0,0.0,24.44
2013-08-26 19:47:34,540.0,52.97,4.0,0.0,24.36
2013-08-26 19:48:24,518.0,52.97,4.0,0.0,24.36
2013-08-26 20:03:06,487.0,53.0,4.0,0.0,24.31
2013-08-26 20:17:08,486.0,53.03,4.0,0.0,24.27
2013-08-26 20:31:34,467.0,53.06,4.0,0.0,24.24
2013-08-26 20:46:08,460.0,53.13,5.0,0.0,24.23
2013-08-26 21:43:46,462.0,52.97,6.0,0.0,24.16
2013-08-26 21:51:44,459.0,52.91,3.0,0.0,24.15
2013-08-26 21:58:06,457.0,52.91,5.0,0.0,24.16
2013-08-26 22:07:13,456.0,52.84,3.0,0.0,24.16
2013-08-26 22:11:13,455.0,52.84,4.0,0.0,24.14
2013-08-26 22:18:34,463.0,52.81,4.0,0.0,24.16
2013-08-26 22:26:28,457.0,52.81,4.0,0.0,24.14
2013-08-26 22:37:23,457.0,52.81,2.0,0.0,24.14
2013-08-26 22:40:26,460.0,52.75,4.0,0.0,24.14
2013-08-26 22:47:34,463.0,52.71,3.0,0.0,24.14
2013-08-26 22:50:23,470.0,52.71,4.0,0.0,24.14
2013-08-26 22:50:33,476.0,52.71,4.0,0.0,24.15
2013-08-26 22:51:23,462.0,52.68,5.0,0.0,24.14
2013-08-26 22:51:43,459.0,52.68,4.0,0.0,24.14
2013-08-26 22:51:53,456.0,52.71,5.0,0.0,24.14
2013-08-26 22:52:23,459.0,52.71,3.0,0.0,24.15
2013-08-26 22:52:43,462.0,52.71,5.0,0.0,24.15
2013-08-26 22:52:53,464.0,52.68,4.0,0.0,24.14
2013-08-26 22:53:03,465.0,52.68,4.0,0.0,24.15
2013-08-26 22:53:23,464.0,52.68,4.0,0.0,24.14
2013-08-26 22:53:33,454.0,52.68,5.0,0.0,24.14
2013-08-26 22:53:43,457.0,52.68,4.0,0.0,24.14
2013-08-26 22:53:53,464.0,52.68,4.0,0.0,24.14
2013-08-26 22:54:13,472.0,52.68,4.0,0.0,24.15
2013-08-26 22:54:33,460.0,52.71,3.0,0.0,24.14
2013-08-26 22:54:53,467.0,52.71,4.0,0.0,24.15
2013-08-26 22:55:03,465.0,52.68,4.0,0.0,24.14
2013-08-26 22:55:33,465.0,52.68,4.0,0.0,24.14
2013-08-26 22:55:43,465.0,52.68,3.0,0.0,24.13
2013-08-26 22:55:53,454.0,52.68,4.0,0.0,24.14
2013-08-26 22:56:03,462.0,52.68,4.0,0.0,24.14
2013-08-26 22:56:13,472.0,52.68,3.0,0.0,24.14
2013-08-26 22:56:23,462.0,52.68,5.0,0.0,24.14
2013-08-26 22:56:33,455.0,52.68,4.0,0.0,24.14
2013-08-26 22:56:53,457.0,52.68,4.0,0.0,24.14
2013-08-26 22:57:13,461.0,52.68,4.0,0.0,24.14
2013-08-26 22:57:23,462.0,52.68,4.0,0.0,24.14
2013-08-26 22:57:43,467.0,52.68,4.0,0.0,24.14
2013-08-26 22:58:13,465.0,52.68,4.0,0.0,24.14
2013-08-26 22:58:23,461.0,52.68,5.0,0.0,24.13
2013-08-26 22:58:33,462.0,52.65,4.0,0.0,24.14
2013-08-26 22:58:43,467.0,52.65,3.0,0.0,24.15
2013-08-26 22:58:53,465.0,52.68,4.0,0.0,24.15
2013-08-26 22:59:03,466.0,52.68,5.0,0.0,24.14
2013-08-26 22:59:13,470.0,52.68,4.0,0.0,24.14
2013-08-26 22:59:33,466.0,52.68,4.0,0.0,24.14
2013-08-26 22:59:43,467.0,52.68,4.0,0.0,24.14
2013-08-26 22:59:53,470.0,52.68,4.0,0.0,24.14
2013-08-26 23:00:03,480.0,52.68,4.0,0.0,24.13
2013-08-26 23:00:13,467.0,52.68,4.0,0.0,24.15
2013-08-26 23:00:23,472.0,52.65,4.0,0.0,24.15
2013-08-26 23:00:33,463.0,52.68,1.0,0.0,24.14
2013-08-26 23:00:43,463.0,52.65,3.0,0.0,24.14
2013-08-26 23:00:53,462.0,52.65,5.0,0.0,24.14
2013-08-26 23:01:03,464.0,52.62,4.0,0.0,24.15
2013-08-26 23:01:13,465.0,52.65,3.0,0.0,24.15
2013-08-26 23:01:23,462.0,52.65,4.0,0.0,24.15
2013-08-26 23:01:33,459.0,52.65,2.0,0.0,24.15
2013-08-26 23:01:43,465.0,52.65,4.0,0.0,24.15
2013-08-26 23:01:53,465.0,52.65,4.0,0.0,24.14
2013-08-26 23:02:03,457.0,52.65,4.0,0.0,24.14
2013-08-26 23:02:13,447.0,52.65,4.0,0.0,24.15
2013-08-26 23:02:23,454.0,52.65,3.0,0.0,24.15
2013-08-26 23:02:33,454.0,52.62,4.0,0.0,24.14
2013-08-26 23:02:43,456.0,52.65,3.0,0.0,24.15
2013-08-26 23:02:53,455.0,52.62,5.0,0.0,24.14
2013-08-26 23:03:03,459.0,52.65,4.0,0.0,24.15
2013-08-26 23:03:13,464.0,52.62,2.0,0.0,24.14
2013-08-26 23:03:23,461.0,52.62,4.0,0.0,24.14
2013-08-26 23:03:33,463.0,52.62,5.0,0.0,24.15
2013-08-26 23:03:43,465.0,52.65,3.0,0.0,24.15
2013-08-26 23:03:53,462.0,52.62,2.0,0.0,24.15
2013-08-26 23:04:03,467.0,52.62,4.0,0.0,24.15
2013-08-26 23:04:13,468.0,52.65,4.0,0.0,24.15
2013-08-26 23:04:23,461.0,52.62,4.0,0.0,24.14
2013-08-26 23:04:33,466.0,52.62,3.0,0.0,24.15
2013-08-26 23:04:43,467.0,52.62,3.0,0.0,24.15
2013-08-26 23:04:53,468.0,52.62,5.0,0.0,24.15
2013-08-26 23:05:03,466.0,52.62,5.0,0.0,24.14
2013-08-26 23:05:13,462.0,52.62,4.0,0.0,24.15
2013-08-26 23:05:23,464.0,52.62,4.0,0.0,24.14
2013-08-26 23:05:33,468.0,52.62,3.0,0.0,24.14
2013-08-26 23:05:43,467.0,52.62,4.0,0.0,24.16
2013-08-26 23:05:53,461.0,52.62,4.0,0.0,24.14
2013-08-26 23:06:03,461.0,52.62,4.0,0.0,24.16
2013-08-26 23:06:13,455.0,52.62,3.0,0.0,24.14
2013-08-26 23:06:23,460.0,52.62,3.0,0.0,24.14
2013-08-26 23:06:33,455.0,52.62,3.0,0.0,24.14
2013-08-26 23:06:43,462.0,52.62,5.0,0.0,24.14
2013-08-26 23:06:53,465.0,52.62,4.0,0.0,24.14
2013-08-26 23:07:03,467.0,52.62,4.0,0.0,24.14
2013-08-26 23:07:13,463.0,52.62,4.0,0.0,24.14
2013-08-26 23:07:25,468.0,52.62,4.0,0.0,24.14
2013-08-26 23:07:33,470.0,52.62,4.0,0.0,24.15
2013-08-26 23:07:43,460.0,52.62,5.0,0.0,24.14
2013-08-26 23:07:53,454.0,52.62,5.0,0.0,24.14
2013-08-26 23:08:03,462.0,52.62,4.0,0.0,24.14
2013-08-26 23:08:13,460.0,52.59,4.0,0.0,24.14
2013-08-26 23:08:33,465.0,52.59,4.0,0.0,24.13
2013-08-26 23:08:43,461.0,52.62,3.0,0.0,24.14
2013-08-26 23:08:53,470.0,52.59,4.0,0.0,24.14
2013-08-26 23:09:03,473.0,52.59,5.0,0.0,24.14
2013-08-26 23:09:13,467.0,52.59,4.0,0.0,24.14
2013-08-26 23:09:23,465.0,52.59,4.0,0.0,24.15
2013-08-26 23:09:33,468.0,52.59,4.0,0.0,24.14
2013-08-26 23:09:43,465.0,52.59,4.0,0.0,24.15
2013-08-26 23:09:53,465.0,52.59,2.0,0.0,24.14
2013-08-26 23:10:03,466.0,52.59,4.0,0.0,24.14
2013-08-26 23:10:13,466.0,52.59,3.0,0.0,24.14
2013-08-26 23:10:23,467.0,52.59,4.0,0.0,24.14
2013-08-26 23:10:33,465.0,52.59,4.0,0.0,24.14
2013-08-26 23:10:43,459.0,52.59,4.0,0.0,24.15
2013-08-26 23:10:53,465.0,52.56,5.0,0.0,24.14
2013-08-26 23:11:03,462.0,52.56,4.0,0.0,24.15
2013-08-26 23:11:13,462.0,52.59,5.0,0.0,24.14
2013-08-26 23:11:23,466.0,52.59,4.0,0.0,24.14
2013-08-26 23:11:33,473.0,52.59,4.0,0.0,24.15
2013-08-26 23:11:43,459.0,52.56,4.0,0.0,24.13
2013-08-26 23:11:53,460.0,52.59,3.0,0.0,24.14
2013-08-26 23:12:03,462.0,52.56,3.0,0.0,24.14
2013-08-26 23:12:23,472.0,52.59,3.0,0.0,24.14
2013-08-26 23:12:33,476.0,52.59,5.0,0.0,24.14
2013-08-26 23:12:43,477.0,52.56,3.0,0.0,24.14
2013-08-26 23:12:53,475.0,52.59,4.0,0.0,24.15
2013-08-26 23:13:03,467.0,52.56,4.0,0.0,24.14
2013-08-26 23:13:13,467.0,52.59,3.0,0.0,24.15
2013-08-26 23:13:23,476.0,52.56,4.0,0.0,24.15
2013-08-26 23:13:33,473.0,52.56,4.0,0.0,24.14
2013-08-26 23:13:43,471.0,52.56,4.0,0.0,24.15
2013-08-26 23:13:53,471.0,52.56,5.0,0.0,24.14
2013-08-26 23:14:03,462.0,52.56,4.0,0.0,24.14
2013-08-26 23:14:13,459.0,52.56,3.0,0.0,24.16
2013-08-26 23:14:23,459.0,52.56,3.0,0.0,24.14
2013-08-26 23:14:33,457.0,52.56,5.0,0.0,24.14
2013-08-26 23:14:43,464.0,52.56,4.0,0.0,24.15
2013-08-26 23:15:03,465.0,52.56,4.0,0.0,24.14
2013-08-26 23:15:13,466.0,52.56,4.0,0.0,24.14
2013-08-26 23:15:23,469.0,52.56,2.0,0.0,24.15
2013-08-26 23:15:33,466.0,52.56,4.0,0.0,24.14
2013-08-26 23:15:43,467.0,52.56,5.0,0.0,24.15
2013-08-26 23:15:53,468.0,52.56,4.0,0.0,24.16
2013-08-26 23:16:03,461.0,52.56,5.0,0.0,24.15
2013-08-26 23:16:13,459.0,52.52,4.0,0.0,24.15
2013-08-26 23:16:23,465.0,52.52,3.0,0.0,24.15
2013-08-26 23:16:33,461.0,52.52,4.0,0.0,24.14
2013-08-26 23:16:43,466.0,52.56,4.0,0.0,24.15
2013-08-26 23:16:53,465.0,52.52,4.0,0.0,24.14
2013-08-26 23:17:03,462.0,52.52,3.0,0.0,24.15
2013-08-26 23:17:13,465.0,52.52,4.0,0.0,24.14
2013-08-26 23:17:23,459.0,52.52,4.0,0.0,24.16
2013-08-26 23:17:33,443.0,52.52,6.0,0.0,24.15
2013-08-26 23:17:43,457.0,52.52,3.0,0.0,24.14
2013-08-26 23:17:53,459.0,52.52,3.0,0.0,24.14
2013-08-26 23:18:03,454.0,52.52,3.0,0.0,24.15
2013-08-26 23:18:13,457.0,52.52,4.0,0.0,24.15
2013-08-26 23:18:23,461.0,52.52,4.0,0.0,24.15
2013-08-26 23:18:33,461.0,52.52,4.0,0.0,24.14
2013-08-26 23:18:43,468.0,52.52,3.0,0.0,24.16
2013-08-26 23:18:53,470.0,52.52,4.0,0.0,24.14
2013-08-26 23:19:03,465.0,52.49,5.0,0.0,24.16
2013-08-26 23:19:13,465.0,52.52,3.0,0.0,24.14
2013-08-26 23:19:23,463.0,52.52,3.0,0.0,24.15
2013-08-26 23:19:33,464.0,52.52,4.0,0.0,24.15
2013-08-26 23:19:43,462.0,52.49,5.0,0.0,24.14
2013-08-26 23:19:53,465.0,52.49,3.0,0.0,24.16
2013-08-26 23:20:03,465.0,52.49,3.0,0.0,24.14
2013-08-26 23:20:13,468.0,52.52,4.0,0.0,24.15
2013-08-26 23:20:23,467.0,52.49,5.0,0.0,24.15
2013-08-26 23:20:33,468.0,52.49,3.0,0.0,24.15
2013-08-26 23:20:43,468.0,52.52,3.0,0.0,24.15
2013-08-26 23:20:53,471.0,52.49,4.0,0.0,24.15
2013-08-26 23:21:03,476.0,52.52,4.0,0.0,24.15
2013-08-26 23:21:13,470.0,52.49,3.0,0.0,24.15
2013-08-26 23:21:23,465.0,52.52,4.0,0.0,24.15
2013-08-26 23:21:33,461.0,52.52,4.0,0.0,24.14
2013-08-26 23:21:43,469.0,52.49,4.0,0.0,24.14
2013-08-26 23:21:53,461.0,52.49,4.0,0.0,24.14
2013-08-26 23:22:03,462.0,52.49,3.0,0.0,24.14
2013-08-26 23:22:13,462.0,52.49,3.0,0.0,24.15
2013-08-26 23:22:23,460.0,52.49,4.0,0.0,24.16
2013-08-26 23:22:33,455.0,52.49,4.0,0.0,24.15
2013-08-26 23:22:43,461.0,52.52,4.0,0.0,24.15
2013-08-26 23:22:53,470.0,52.49,3.0,0.0,24.16
2013-08-26 23:23:03,462.0,52.49,4.0,0.0,24.15
2013-08-26 23:23:13,471.0,52.52,3.0,0.0,24.14
2013-08-26 23:23:23,470.0,52.49,4.0,0.0,24.15
2013-08-26 23:23:33,465.0,52.49,4.0,0.0,24.14
2013-08-26 23:23:43,464.0,52.49,5.0,0.0,24.14
2013-08-26 23:23:53,468.0,52.49,5.0,0.0,24.16
2013-08-26 23:24:03,465.0,52.49,5.0,0.0,24.15
2013-08-26 23:24:13,465.0,52.49,3.0,0.0,24.14
2013-08-26 23:24:23,461.0,52.49,4.0,0.0,24.13
2013-08-26 23:24:33,468.0,52.49,4.0,0.0,24.16
2013-08-26 23:24:43,462.0,52.49,4.0,0.0,24.15
2013-08-26 23:24:53,465.0,52.49,4.0,0.0,24.16
2013-08-26 23:25:03,465.0,52.49,4.0,0.0,24.15
2013-08-26 23:25:13,472.0,52.49,3.0,0.0,24.14
2013-08-26 23:25:23,472.0,52.49,3.0,0.0,24.15
2013-08-26 23:25:33,454.0,52.49,4.0,0.0,24.15
2013-08-26 23:25:43,454.0,52.49,4.0,0.0,24.16
2013-08-26 23:25:53,464.0,52.49,5.0,0.0,24.15
2013-08-26 23:26:03,466.0,52.49,4.0,0.0,24.15
2013-08-26 23:26:13,467.0,52.49,4.0,0.0,24.15
2013-08-26 23:26:23,472.0,52.49,4.0,0.0,24.15
2013-08-26 23:26:33,467.0,52.49,2.0,0.0,24.15
2013-08-26 23:26:43,462.0,52.49,3.0,0.0,24.14
2013-08-26 23:26:53,461.0,52.49,3.0,0.0,24.15
2013-08-26 23:27:03,465.0,52.49,4.0,0.0,24.16
2013-08-26 23:27:13,464.0,52.49,4.0,0.0,24.15
2013-08-26 23:27:23,467.0,52.46,4.0,0.0,24.15
2013-08-26 23:27:33,467.0,52.49,4.0,0.0,24.15
2013-08-26 23:27:43,468.0,52.49,5.0,0.0,24.15
2013-08-26 23:27:53,467.0,52.49,4.0,0.0,24.14
2013-08-26 23:28:03,463.0,52.46,4.0,0.0,24.15
2013-08-26 23:28:13,467.0,52.46,4.0,0.0,24.14
2013-08-26 23:28:23,463.0,52.49,4.0,0.0,24.16
2013-08-26 23:28:33,466.0,52.49,4.0,0.0,24.15
2013-08-26 23:28:43,455.0,52.49,4.0,0.0,24.15
2013-08-26 23:28:53,466.0,52.46,4.0,0.0,24.13
2013-08-26 23:29:03,484.0,52.49,3.0,0.0,24.14
2013-08-26 23:29:13,467.0,52.49,4.0,0.0,24.14
2013-08-26 23:29:23,467.0,52.46,3.0,0.0,24.14
2013-08-26 23:29:33,468.0,52.46,3.0,0.0,24.15
2013-08-26 23:29:43,460.0,52.46,0.0,0.0,24.14
2013-08-26 23:29:53,455.0,52.46,4.0,0.0,24.15
2013-08-26 23:30:03,467.0,52.46,3.0,0.0,24.15
2013-08-26 23:30:13,478.0,52.46,4.0,0.0,24.16
2013-08-26 23:30:23,465.0,52.49,4.0,0.0,24.16
2013-08-26 23:30:33,455.0,52.46,3.0,0.0,24.14
2013-08-26 23:30:43,465.0,52.46,3.0,0.0,24.14
2013-08-26 23:30:53,467.0,52.46,4.0,0.0,24.14
2013-08-26 23:31:03,454.0,52.46,3.0,0.0,24.15
2013-08-26 23:31:13,455.0,52.49,3.0,0.0,24.16
2013-08-26 23:31:23,457.0,52.46,4.0,0.0,24.15
2013-08-26 23:31:33,466.0,52.46,4.0,0.0,24.16
2013-08-26 23:31:43,467.0,52.46,3.0,0.0,24.15
2013-08-26 23:31:53,462.0,52.46,4.0,0.0,24.15
2013-08-26 23:32:03,465.0,52.49,3.0,0.0,24.15
2013-08-26 23:32:13,468.0,52.46,4.0,0.0,24.14
2013-08-26 23:32:23,467.0,52.46,4.0,0.0,24.15
2013-08-26 23:32:33,464.0,52.46,4.0,0.0,24.15
2013-08-26 23:32:43,455.0,52.49,3.0,0.0,24.15
2013-08-26 23:32:53,460.0,52.46,4.0,0.0,24.16
2013-08-26 23:33:03,465.0,52.46,4.0,0.0,24.16
2013-08-26 23:33:13,462.0,52.46,4.0,0.0,24.14
2013-08-26 23:33:23,461.0,52.46,3.0,0.0,24.16
2013-08-26 23:33:33,472.0,52.46,4.0,0.0,24.14
2013-08-26 23:33:43,472.0,52.46,4.0,0.0,24.15
2013-08-26 23:33:53,461.0,52.46,2.0,0.0,24.16
2013-08-26 23:34:03,455.0,52.46,4.0,0.0,24.15
2013-08-26 23:34:13,460.0,52.46,3.0,0.0,24.14
2013-08-26 23:34:23,457.0,52.46,4.0,0.0,24.15
2013-08-26 23:34:33,459.0,52.46,3.0,0.0,24.15
2013-08-26 23:34:43,460.0,52.46,4.0,0.0,24.15
2013-08-26 23:34:53,461.0,52.43,3.0,0.0,24.14
2013-08-26 23:35:06,470.0,52.43,4.0,0.0,24.14
2013-08-26 23:35:13,475.0,52.43,4.0,0.0,24.15
2013-08-26 23:35:23,473.0,52.46,3.0,0.0,24.14
2013-08-26 23:35:33,467.0,52.46,3.0,0.0,24.16
2013-08-26 23:35:43,467.0,52.46,4.0,0.0,24.15
2013-08-26 23:35:53,465.0,52.43,3.0,0.0,24.14
2013-08-26 23:36:03,472.0,52.43,4.0,0.0,24.15
2013-08-26 23:36:13,465.0,52.43,3.0,0.0,24.15
2013-08-26 23:36:23,460.0,52.46,4.0,0.0,24.16
2013-08-26 23:36:33,459.0,52.43,4.0,0.0,24.15
2013-08-26 23:36:43,464.0,52.46,4.0,0.0,24.16
2013-08-26 23:36:53,464.0,52.43,4.0,0.0,24.14
2013-08-26 23:37:03,457.0,52.43,4.0,0.0,24.16
2013-08-26 23:37:13,457.0,52.43,4.0,0.0,24.16
2013-08-26 23:37:23,464.0,52.43,4.0,0.0,24.16
2013-08-26 23:37:33,470.0,52.43,4.0,0.0,24.15
2013-08-26 23:37:43,455.0,52.43,5.0,0.0,24.15
2013-08-26 23:37:53,470.0,52.43,4.0,0.0,24.15
2013-08-26 23:38:03,465.0,52.43,5.0,0.0,24.16
2013-08-26 23:38:13,462.0,52.43,3.0,0.0,24.15
2013-08-26 23:38:23,461.0,52.43,2.0,0.0,24.15
2013-08-26 23:38:33,455.0,52.43,4.0,0.0,24.15
2013-08-26 23:38:43,460.0,52.43,4.0,0.0,24.16
2013-08-26 23:38:53,462.0,52.43,3.0,0.0,24.15
2013-08-26 23:39:03,468.0,52.43,4.0,0.0,24.15
2013-08-26 23:39:13,467.0,52.43,3.0,0.0,24.15
2013-08-26 23:39:23,462.0,52.43,5.0,0.0,24.16
2013-08-26 23:39:33,457.0,52.43,4.0,0.0,24.15
2013-08-26 23:39:43,462.0,52.43,2.0,0.0,24.15
2013-08-26 23:40:03,461.0,52.43,4.0,0.0,24.15
2013-08-26 23:40:13,472.0,52.43,4.0,0.0,24.16
2013-08-26 23:40:23,470.0,52.43,4.0,0.0,24.16
2013-08-26 23:40:33,480.0,52.43,5.0,0.0,24.16
2013-08-26 23:40:43,470.0,52.43,4.0,0.0,24.15
2013-08-26 23:40:53,464.0,52.43,4.0,0.0,24.15
2013-08-26 23:41:03,462.0,52.43,2.0,0.0,24.15
2013-08-26 23:41:13,470.0,52.43,4.0,0.0,24.15
2013-08-26 23:41:23,476.0,52.43,3.0,0.0,24.16
2013-08-26 23:41:33,471.0,52.43,4.0,0.0,24.16
2013-08-26 23:41:43,467.0,52.43,4.0,0.0,24.16
2013-08-26 23:41:53,462.0,52.4,3.0,0.0,24.14
2013-08-26 23:42:03,468.0,52.4,5.0,0.0,24.16
2013-08-26 23:42:13,459.0,52.4,4.0,0.0,24.16
2013-08-26 23:42:23,457.0,52.43,4.0,0.0,24.16
2013-08-26 23:42:33,453.0,52.43,4.0,0.0,24.15
2013-08-26 23:42:43,462.0,52.4,4.0,0.0,24.16
2013-08-26 23:42:53,460.0,52.4,3.0,0.0,24.15
2013-08-26 23:43:03,462.0,52.4,3.0,0.0,24.16
2013-08-26 23:43:13,457.0,52.4,3.0,0.0,24.16
2013-08-26 23:43:23,466.0,52.43,3.0,0.0,24.16
2013-08-26 23:43:33,471.0,52.4,4.0,0.0,24.14
2013-08-26 23:43:43,477.0,52.43,4.0,0.0,24.15
2013-08-26 23:43:53,476.0,52.43,3.0,0.0,24.15
2013-08-26 23:44:03,468.0,52.4,4.0,0.0,24.14
2013-08-26 23:44:13,464.0,52.4,4.0,0.0,24.15
2013-08-26 23:44:23,459.0,52.4,4.0,0.0,24.16
2013-08-26 23:44:33,462.0,52.4,4.0,0.0,24.17
2013-08-26 23:44:43,457.0,52.4,4.0,0.0,24.16
2013-08-26 23:44:53,465.0,52.4,2.0,0.0,24.16
2013-08-26 23:45:03,465.0,52.4,4.0,0.0,24.15
2013-08-26 23:45:13,467.0,52.4,4.0,0.0,24.16
2013-08-26 23:45:23,467.0,52.4,3.0,0.0,24.16
2013-08-26 23:45:33,471.0,52.37,4.0,0.0,24.16
2013-08-26 23:45:43,476.0,52.4,3.0,0.0,24.16
2013-08-26 23:45:53,476.0,52.37,2.0,0.0,24.16
2013-08-26 23:46:03,462.0,52.4,4.0,0.0,24.16
2013-08-26 23:46:13,462.0,52.4,4.0,0.0,24.14
2013-08-26 23:46:23,456.0,52.4,3.0,0.0,24.15
2013-08-26 23:46:33,455.0,52.37,4.0,0.0,24.16
2013-08-26 23:46:43,462.0,52.37,4.0,0.0,24.15
2013-08-26 23:46:53,462.0,52.37,3.0,0.0,24.15
2013-08-26 23:47:03,461.0,52.4,4.0,0.0,24.15
2013-08-26 23:47:13,462.0,52.37,4.0,0.0,24.16
2013-08-26 23:47:23,460.0,52.37,3.0,0.0,24.15
2013-08-26 23:47:33,465.0,52.4,2.0,0.0,24.15
2013-08-26 23:47:43,467.0,52.37,4.0,0.0,24.16
2013-08-26 23:47:53,464.0,52.37,5.0,0.0,24.16
2013-08-26 23:48:03,460.0,52.37,4.0,0.0,24.15
2013-08-26 23:48:13,455.0,52.37,3.0,0.0,24.15
2013-08-26 23:48:23,464.0,52.37,4.0,0.0,24.15
2013-08-26 23:48:33,457.0,52.37,4.0,0.0,24.15
2013-08-26 23:48:43,460.0,52.4,4.0,0.0,24.16
2013-08-26 23:48:53,462.0,52.4,4.0,0.0,24.15
2013-08-26 23:49:03,470.0,52.37,3.0,0.0,24.16
2013-08-26 23:49:13,457.0,52.37,3.0,0.0,24.16
2013-08-26 23:49:23,452.0,52.37,4.0,0.0,24.15
2013-08-26 23:49:33,459.0,52.37,4.0,0.0,24.16
2013-08-26 23:49:43,466.0,52.37,3.0,0.0,24.15
2013-08-26 23:49:53,465.0,52.37,5.0,0.0,24.16
2013-08-26 23:50:03,465.0,52.37,3.0,0.0,24.15
2013-08-26 23:50:13,461.0,52.37,5.0,0.0,24.16
2013-08-26 23:50:23,459.0,52.37,3.0,0.0,24.16
2013-08-26 23:50:33,455.0,52.37,4.0,0.0,24.15
2013-08-26 23:50:43,465.0,52.37,4.0,0.0,24.16
2013-08-26 23:50:53,462.0,52.37,2.0,0.0,24.15
2013-08-26 23:51:03,460.0,52.37,4.0,0.0,24.17
