Datetime,Chilled Water Rate (L/sec),Cooling Water Temperature (C),Building Load (RT),Chiller Energy Consumption (kWh),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in)
2020-01-11,98.76875,31.53333333333333,483.77708333333334,115.10416666666667,80.875,74.5625,82.35416666666667,5.354166666666667,29.790000000000003
2020-01-12,97.33125,31.410416666666666,477.5854166666666,114.31041666666665,82.10416666666667,73.625,77.16666666666667,6.104166666666667,29.790625000000002
2020-01-13,103.84583333333335,31.102083333333336,514.80625,115.63541666666667,81.77083333333333,73.22916666666667,77.16666666666667,7.0625,29.769375
2020-01-14,102.52499999999999,31.058333333333334,513.8729166666667,115.50208333333335,81.5625,73.66666666666667,78.6875,7.5,29.80125
2020-01-15,102.94791666666667,30.741666666666664,535.4729166666667,127.71458333333334,82.29166666666667,73.75,77.16666666666667,7.770833333333333,29.8125
2020-01-16,102.57083333333333,31.41875,540.0104166666666,130.26458333333332,82.58333333333333,74.08333333333333,77.0625,7.479166666666667,29.829375
2020-01-17,101.68958333333335,31.227083333333336,514.7312499999999,125.59375,82.75,73.97916666666667,77.04166666666667,7.208333333333333,29.839375
2020-01-18,96.35208333333333,31.900000000000002,488.26458333333335,113.5125,83.1875,74.9375,77.97916666666667,7.458333333333333,29.82375
2020-01-19,95.77916666666665,32.104166666666664,483.34791666666666,113.63958333333333,83.5625,75.14583333333333,77.47916666666667,8.875,29.834374999999998
2020-01-20,107.80624999999999,32.22708333333333,569.0583333333333,144.75833333333333,83.3125,75.45833333333333,78.6875,9.833333333333334,29.85625
2020-01-21,103.65833333333335,31.835416666666664,532.9791666666666,128.54166666666666,79.8125,75.91666666666667,88.9375,7.875,29.885625
2020-01-22,103.81041666666665,31.881249999999998,530.7416666666667,131.90416666666667,83.3125,75.41666666666667,78.58333333333333,9.729166666666666,29.85625
2020-01-23,106.69583333333333,31.743750000000002,555.2687500000001,150.93125,82.875,74.70833333333333,78.04166666666667,8.5,29.83875
2020-01-24,103.34791666666666,31.147916666666664,502.24583333333334,113.8875,82.5625,72.875,73.79166666666667,9.145833333333334,29.83875
2020-01-25,94.52916666666665,30.55,444.8833333333334,107.99791666666665,82.77083333333333,72.20833333333333,71.91666666666667,8.104166666666666,29.826875
2020-01-26,95.1375,31.37708333333333,469.30625000000003,115.95833333333333,83.04166666666667,73.625,74.9375,7.5625,29.796875
2020-01-27,101.68124999999999,32.28333333333333,515.28125,122.15416666666665,82.41666666666667,75.33333333333333,80.85416666666667,6.520833333333333,29.7925
2020-01-28,107.5625,32.104166666666664,569.2666666666667,146.6875,83.5,75.08333333333333,77.0,6.916666666666667,29.80125
2020-01-29,97.66774193548386,31.093548387096774,500.0806451612903,125.00967741935484,79.96774193548387,75.96774193548387,88.19354838709677,3.6129032258064515,29.85225806451613
2020-01-30,100.52708333333334,31.275000000000002,506.5229166666666,116.21458333333334,80.8125,73.4375,79.9375,6.354166666666667,29.830624999999998
2020-01-31,96.85142857142857,31.00857142857143,480.0942857142857,113.64571428571428,82.4,73.6,76.57142857142857,9.17142857142857,29.821428571428573
2020-02-01,99.61874999999999,31.806250000000002,498.95416666666665,115.71041666666667,83.1875,74.45833333333333,76.54166666666667,10.875,29.8325
2020-02-02,95.34791666666666,31.008333333333336,471.46458333333334,107.70208333333333,83.1875,74.45833333333333,76.54166666666667,10.875,29.8325
2020-02-03,97.40000000000002,31.100000000000005,487.5,112.07083333333333,83.1875,74.45833333333333,76.54166666666667,10.875,29.8325
2020-02-04,97.40000000000002,31.100000000000005,487.5,107.89999999999999,83.1875,74.45833333333333,76.54166666666667,10.875,29.8325
2020-02-05,97.40000000000002,31.100000000000005,487.5,111.95833333333333,83.1875,74.45833333333333,76.54166666666667,10.875,29.8325
2020-02-06,97.4,31.1,487.5,130.52903225806452,84.64516129032258,74.06451612903226,71.7741935483871,12.32258064516129,29.830000000000002
2020-02-07,97.87872340425533,30.821276595744685,486.94893617021273,114.19574468085106,79.31914893617021,74.12765957446808,84.95744680851064,4.382978723404255,29.8568085106383
